TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1780	images/sec: 594.1 +/- 8.5 (jitter = 178.7)	7.197	0.000	0.008
1790	images/sec: 596.5 +/- 8.4 (jitter = 178.5)	7.197	0.000	0.000
1800	images/sec: 598.9 +/- 8.4 (jitter = 178.5)	7.193	0.008	0.023
1810	images/sec: 601.4 +/- 8.3 (jitter = 178.1)	7.195	0.000	0.000
1820	images/sec: 603.8 +/- 8.3 (jitter = 178.5)	7.195	0.008	0.023
1830	images/sec: 606.2 +/- 8.3 (jitter = 178.0)	7.193	0.000	0.000
1840	images/sec: 608.6 +/- 8.2 (jitter = 177.7)	7.197	0.000	0.000
1850	images/sec: 611.0 +/- 8.2 (jitter = 177.1)	7.193	0.000	0.008
1860	images/sec: 613.4 +/- 8.2 (jitter = 177.1)	7.195	0.008	0.008
1870	images/sec: 592.7 +/- 8.3 (jitter = 178.1)	7.199	0.000	0.008
1880	images/sec: 595.0 +/- 8.3 (jitter = 177.5)	7.201	0.000	0.000
1890	images/sec: 597.3 +/- 8.2 (jitter = 176.8)	7.200	0.000	0.000
1900	images/sec: 599.6 +/- 8.2 (jitter = 176.6)	7.199	0.000	0.000
1910	images/sec: 601.9 +/- 8.2 (jitter = 176.3)	7.196	0.008	0.008
1920	images/sec: 604.1 +/- 8.1 (jitter = 176.8)	7.199	0.000	0.000
1930	images/sec: 606.4 +/- 8.1 (jitter = 176.5)	7.197	0.000	0.000
1940	images/sec: 608.7 +/- 8.1 (jitter = 176.3)	7.199	0.000	0.000
1950	images/sec: 611.0 +/- 8.0 (jitter = 176.5)	7.196	0.000	0.000
1960	images/sec: 613.3 +/- 8.0 (jitter = 176.3)	7.197	0.000	0.000
1970	images/sec: 592.4 +/- 8.1 (jitter = 176.8)	7.195	0.000	0.000
1980	images/sec: 594.7 +/- 8.1 (jitter = 176.5)	7.195	0.000	0.008
1990	images/sec: 596.8 +/- 8.1 (jitter = 176.3)	7.192	0.000	0.016
2000	images/sec: 598.8 +/- 8.1 (jitter = 176.7)	7.191	0.000	0.016
----------------------------------------------------------------
total images/sec: 598.61
----------------------------------------------------------------
