TensorFlow:  1.5
Model:       alexnet
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1500	images/sec: 551.9 +/- 6.8 (jitter = 119.4)	7.198	0.000	0.000
1510	images/sec: 554.4 +/- 6.8 (jitter = 119.5)	7.202	0.000	0.000
1520	images/sec: 557.0 +/- 6.8 (jitter = 120.1)	7.196	0.000	0.008
1530	images/sec: 559.6 +/- 6.7 (jitter = 120.5)	7.202	0.000	0.008
1540	images/sec: 562.2 +/- 6.7 (jitter = 120.5)	7.197	0.000	0.000
1550	images/sec: 564.7 +/- 6.7 (jitter = 120.3)	7.198	0.008	0.008
1560	images/sec: 567.3 +/- 6.6 (jitter = 120.3)	7.194	0.000	0.000
1570	images/sec: 569.8 +/- 6.6 (jitter = 120.2)	7.195	0.000	0.000
1580	images/sec: 548.1 +/- 6.7 (jitter = 120.3)	7.198	0.000	0.008
1590	images/sec: 550.5 +/- 6.6 (jitter = 120.3)	7.198	0.000	0.000
1600	images/sec: 553.0 +/- 6.6 (jitter = 120.3)	7.192	0.000	0.000
1610	images/sec: 555.4 +/- 6.5 (jitter = 119.9)	7.201	0.000	0.000
1620	images/sec: 557.8 +/- 6.5 (jitter = 120.5)	7.200	0.008	0.008
1630	images/sec: 560.2 +/- 6.5 (jitter = 120.8)	7.194	0.000	0.000
1640	images/sec: 562.6 +/- 6.5 (jitter = 121.2)	7.200	0.008	0.008
1650	images/sec: 565.0 +/- 6.4 (jitter = 120.6)	7.194	0.000	0.000
1660	images/sec: 567.4 +/- 6.4 (jitter = 120.8)	7.200	0.000	0.000
1670	images/sec: 547.0 +/- 6.5 (jitter = 120.9)	7.197	0.000	0.000
1680	images/sec: 549.3 +/- 6.4 (jitter = 121.1)	7.194	0.000	0.000
1690	images/sec: 551.6 +/- 6.4 (jitter = 121.8)	7.191	0.000	0.008
1700	images/sec: 553.9 +/- 6.4 (jitter = 122.7)	7.200	0.000	0.008
1710	images/sec: 556.2 +/- 6.3 (jitter = 122.6)	7.199	0.000	0.008
1720	images/sec: 558.4 +/- 6.3 (jitter = 122.4)	7.196	0.000	0.023
1730	images/sec: 560.7 +/- 6.3 (jitter = 122.0)	7.203	0.000	0.000
1740	images/sec: 563.0 +/- 6.2 (jitter = 122.0)	7.203	0.000	0.000
1750	images/sec: 565.2 +/- 6.2 (jitter = 122.3)	7.199	0.000	0.000
1760	images/sec: 567.4 +/- 6.2 (jitter = 122.4)	7.191	0.008	0.008
1770	images/sec: 546.3 +/- 6.2 (jitter = 122.5)	7.195	0.008	0.008
1780	images/sec: 548.6 +/- 6.2 (jitter = 122.3)	7.196	0.008	0.008
1790	images/sec: 550.7 +/- 6.2 (jitter = 123.1)	7.196	0.000	0.000
1800	images/sec: 552.9 +/- 6.1 (jitter = 122.5)	7.195	0.000	0.016
1810	images/sec: 555.0 +/- 6.1 (jitter = 122.5)	7.194	0.000	0.000
1820	images/sec: 557.2 +/- 6.1 (jitter = 122.2)	7.197	0.008	0.008
1830	images/sec: 559.4 +/- 6.1 (jitter = 122.0)	7.196	0.000	0.000
1840	images/sec: 561.5 +/- 6.0 (jitter = 122.2)	7.196	0.000	0.000
1850	images/sec: 563.7 +/- 6.0 (jitter = 122.3)	7.193	0.000	0.008
1860	images/sec: 565.8 +/- 6.0 (jitter = 121.8)	7.193	0.008	0.016
1870	images/sec: 550.1 +/- 6.0 (jitter = 122.5)	7.202	0.000	0.008
1880	images/sec: 552.2 +/- 6.0 (jitter = 121.8)	7.198	0.000	0.000
1890	images/sec: 554.2 +/- 6.0 (jitter = 121.6)	7.202	0.000	0.000
1900	images/sec: 556.3 +/- 5.9 (jitter = 121.8)	7.201	0.000	0.000
1910	images/sec: 558.3 +/- 5.9 (jitter = 122.0)	7.197	0.008	0.008
1920	images/sec: 560.3 +/- 5.9 (jitter = 122.0)	7.198	0.000	0.000
1930	images/sec: 562.3 +/- 5.9 (jitter = 122.3)	7.195	0.000	0.000
1940	images/sec: 564.4 +/- 5.8 (jitter = 122.2)	7.201	0.000	0.000
1950	images/sec: 566.4 +/- 5.8 (jitter = 122.3)	7.197	0.000	0.000
1960	images/sec: 568.5 +/- 5.8 (jitter = 122.3)	7.197	0.000	0.000
1970	images/sec: 553.0 +/- 5.9 (jitter = 122.4)	7.193	0.000	0.000
1980	images/sec: 554.9 +/- 5.9 (jitter = 122.6)	7.197	0.000	0.008
1990	images/sec: 556.9 +/- 5.9 (jitter = 122.3)	7.195	0.008	0.008
2000	images/sec: 558.9 +/- 5.8 (jitter = 122.0)	7.194	0.000	0.016
----------------------------------------------------------------
total images/sec: 558.03
----------------------------------------------------------------
