TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             128 per device
Devices:     ['/gpu:0']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1880	images/sec: 318.5 +/- 0.4 (jitter = 4.1)	7.337	0.000	0.047
1890	images/sec: 318.4 +/- 0.4 (jitter = 4.1)	7.307	0.016	0.047
1900	images/sec: 318.4 +/- 0.4 (jitter = 4.1)	7.080	0.008	0.102
1910	images/sec: 318.4 +/- 0.4 (jitter = 4.1)	7.364	0.000	0.016
1920	images/sec: 318.5 +/- 0.4 (jitter = 4.1)	7.169	0.016	0.062
1930	images/sec: 318.5 +/- 0.4 (jitter = 4.1)	7.240	0.016	0.031
1940	images/sec: 318.4 +/- 0.4 (jitter = 4.1)	7.233	0.000	0.039
1950	images/sec: 318.5 +/- 0.4 (jitter = 4.1)	7.150	0.008	0.039
1960	images/sec: 318.5 +/- 0.4 (jitter = 4.1)	7.195	0.023	0.102
1970	images/sec: 318.4 +/- 0.4 (jitter = 4.1)	7.096	0.016	0.070
1980	images/sec: 318.3 +/- 0.4 (jitter = 4.1)	7.328	0.000	0.023
1990	images/sec: 318.3 +/- 0.4 (jitter = 4.1)	7.242	0.016	0.023
2000	images/sec: 318.3 +/- 0.4 (jitter = 4.1)	7.297	0.008	0.031
----------------------------------------------------------------
total images/sec: 318.20
----------------------------------------------------------------
