iteration,time,throughput (img/s),loss,top1-accuracy,top5-accuracy
6320,4639,350.4,7.254,0.000,0.008
6330,4639,350.3,7.254,0.000,0.004
6340,4639,350.3,7.254,0.000,0.000
6350,4639,350.3,7.254,0.000,0.004
6360,4639,350.4,7.254,0.004,0.008
6370,4639,350.3,7.254,0.004,0.012
6380,4639,350.3,7.254,0.000,0.004
6390,4639,350.3,7.254,0.000,0.000
6400,4639,350.3,7.254,0.000,0.000
6410,4639,350.3,7.254,0.004,0.004
6420,4639,350.3,7.254,0.000,0.000
6430,4639,350.3,7.254,0.000,0.004
6440,4639,350.3,7.254,0.000,0.008
6450,4639,350.3,7.254,0.004,0.012
6460,4639,350.3,7.254,0.000,0.004
6470,4639,350.3,7.254,0.000,0.008
6480,4639,350.3,7.254,0.004,0.008
6490,4639,350.3,7.254,0.000,0.008
6500,4639,350.3,7.254,0.000,0.004
6510,4639,350.3,7.254,0.000,0.004
6520,4639,350.3,7.254,0.004,0.012
6530,4639,350.3,7.254,0.000,0.000
6540,4639,350.3,7.254,0.000,0.000
6550,4639,350.3,7.254,0.004,0.004
6560,4639,350.3,7.254,0.004,0.008
6570,4639,350.3,7.254,0.004,0.008
6580,4639,350.4,7.254,0.004,0.008
6590,4639,350.3,7.254,0.000,0.016
6600,4639,350.3,7.254,0.000,0.004
6610,4639,350.4,7.254,0.000,0.008
6620,4639,350.3,7.254,0.000,0.012
6630,4639,350.3,7.254,0.000,0.004
6640,4639,350.3,7.254,0.000,0.008
6650,4639,350.3,7.253,0.008,0.012
6660,4639,350.3,7.254,0.000,0.000
6670,4639,350.3,7.254,0.000,0.000
6680,4639,350.3,7.254,0.000,0.008
6690,4639,350.3,7.254,0.000,0.008
6700,4639,350.3,7.254,0.000,0.000
6710,4639,350.3,7.254,0.000,0.000
6720,4639,350.3,7.254,0.000,0.004
6730,4639,350.3,7.254,0.000,0.008
6740,4639,350.3,7.254,0.000,0.004
6750,4639,350.3,7.254,0.000,0.000
6760,4639,350.3,7.254,0.004,0.016
6770,4639,350.3,7.254,0.004,0.004
6780,4639,350.3,7.254,0.000,0.004
6790,4639,350.4,7.254,0.004,0.008
6800,4639,350.3,7.254,0.000,0.004
6810,4639,350.4,7.254,0.000,0.004
6820,4639,350.3,7.254,0.000,0.000
6830,4639,350.3,7.254,0.000,0.008
6840,4639,350.4,7.254,0.000,0.008
6850,4639,350.4,7.254,0.004,0.008
6860,4639,350.4,7.254,0.008,0.008
6870,4639,350.4,7.254,0.000,0.000
6880,4639,350.3,7.254,0.000,0.000
6890,5096,350.3,7.254,0.000,0.000
6900,5096,350.3,7.254,0.000,0.004
6910,5096,350.4,7.254,0.000,0.004
6920,5096,350.3,7.254,0.004,0.012
6930,5096,350.3,7.254,0.004,0.012
6940,5096,350.3,7.254,0.000,0.000
6950,5096,350.3,7.254,0.000,0.004
6960,5096,350.3,7.254,0.000,0.000
6970,5096,350.3,7.254,0.000,0.000
6980,5096,350.3,7.254,0.000,0.000
6990,5096,350.3,7.254,0.000,0.000
7000,5096,350.3,7.254,0.000,0.008
7010,5096,350.3,7.254,0.004,0.008
7020,5096,350.3,7.254,0.004,0.008
7030,5096,350.3,7.254,0.000,0.012
7040,5096,350.4,7.254,0.000,0.012
7050,5096,350.4,7.254,0.004,0.016
7060,5096,350.4,7.254,0.008,0.008
7070,5096,350.4,7.254,0.000,0.004
7080,5096,350.4,7.254,0.000,0.012
7090,5096,350.5,7.254,0.004,0.004
7100,5096,350.4,7.253,0.000,0.000
7110,5096,350.4,7.254,0.000,0.000
7120,5096,350.4,7.254,0.000,0.008
7130,5096,350.4,7.254,0.000,0.004
7140,5096,350.4,7.254,0.000,0.008
7150,5096,350.4,7.254,0.000,0.000
7160,5096,350.4,7.254,0.004,0.012
7170,5096,350.4,7.254,0.000,0.000
7180,5096,350.4,7.254,0.000,0.004
7190,5096,350.4,7.253,0.000,0.008
7200,5096,350.4,7.254,0.008,0.012
7210,5096,350.4,7.254,0.000,0.004
7220,5096,350.4,7.254,0.000,0.012
7230,5096,350.4,7.254,0.004,0.004
7240,5096,350.4,7.254,0.008,0.008
7250,5096,350.4,7.254,0.000,0.004
7260,5096,350.4,7.254,0.008,0.016
7270,5096,350.5,7.254,0.000,0.004
7280,5096,350.4,7.254,0.000,0.000
7290,5096,350.4,7.254,0.004,0.004
7300,5096,350.5,7.254,0.000,0.000
7310,5096,350.4,7.254,0.000,0.000
7320,5096,350.5,7.254,0.000,0.000
7330,5096,350.5,7.254,0.000,0.008
7340,5096,350.4,7.254,0.000,0.004
7350,5096,350.4,7.254,0.000,0.000
7360,5096,350.4,7.254,0.000,0.004
7370,5096,350.4,7.254,0.000,0.004
7380,5096,350.4,7.254,0.000,0.008
7390,5096,350.4,7.254,0.004,0.008
7400,5096,350.4,7.254,0.004,0.008
7410,5096,350.4,7.254,0.004,0.004
7420,5096,350.5,7.254,0.008,0.012
7430,5096,350.5,7.254,0.000,0.008
7440,5096,350.5,7.254,0.004,0.008
7450,5096,350.5,7.254,0.000,0.004
7460,5096,350.5,7.254,0.000,0.000
7470,5096,350.5,7.254,0.004,0.008
7480,5096,350.5,7.254,0.000,0.000
7490,5096,350.5,7.254,0.000,0.004
7500,5096,350.5,7.254,0.000,0.012
7510,5096,350.5,7.254,0.000,0.004
7520,5553,350.5,7.254,0.000,0.008
7530,5553,350.5,7.254,0.000,0.000
7540,5553,350.5,7.254,0.000,0.004
7550,5553,350.5,7.254,0.000,0.004
7560,5553,350.6,7.253,0.000,0.004
7570,5553,350.6,7.254,0.004,0.012
7580,5553,350.6,7.254,0.000,0.012
7590,5553,350.6,7.254,0.008,0.008
7600,5553,350.6,7.253,0.004,0.008
7610,5553,350.6,7.254,0.000,0.000
7620,5553,350.6,7.254,0.000,0.000
7630,5553,350.6,7.254,0.004,0.008
7640,5553,350.6,7.254,0.000,0.004
7650,5553,350.6,7.254,0.000,0.000
7660,5553,350.6,7.254,0.000,0.004
7670,5553,350.5,7.254,0.000,0.004
7680,5553,350.5,7.254,0.000,0.016
7690,5553,350.6,7.254,0.000,0.004
7700,5553,350.6,7.253,0.004,0.008
7710,5553,350.6,7.254,0.004,0.004
7720,5553,350.6,7.254,0.000,0.004
7730,5553,350.6,7.254,0.000,0.008
7740,5553,350.6,7.254,0.000,0.000
7750,5553,350.6,7.254,0.004,0.016
7760,5553,350.6,7.254,0.000,0.000
7770,5553,350.6,7.254,0.000,0.000
7780,5553,350.5,7.254,0.000,0.000
7790,5553,350.6,7.254,0.000,0.012
7800,5553,350.6,7.254,0.004,0.008
7810,5553,350.6,7.254,0.000,0.004
7820,5553,350.6,7.254,0.000,0.000
7830,5553,350.6,7.254,0.004,0.012
7840,5553,350.6,7.254,0.000,0.008
7850,5553,350.7,7.254,0.004,0.008
7860,5553,350.7,7.254,0.000,0.008
7870,5553,350.7,7.254,0.000,0.000
7880,5553,350.7,7.253,0.000,0.004
7890,5553,350.6,7.253,0.004,0.008
7900,5553,350.6,7.254,0.000,0.000
7910,5553,350.6,7.253,0.000,0.008
7920,5553,350.7,7.254,0.000,0.004
7930,5553,350.6,7.254,0.000,0.000
7940,5553,350.6,7.254,0.004,0.004
7950,5553,350.6,7.253,0.000,0.004
7960,5553,350.6,7.254,0.000,0.000
7970,5553,350.7,7.254,0.000,0.008
7980,5553,350.6,7.254,0.000,0.012
7990,5553,350.6,7.254,0.000,0.000
8000,5553,350.6,7.254,0.000,0.004
8010,5553,350.6,7.254,0.000,0.008
8020,5553,350.6,7.254,0.000,0.000
8030,5553,350.6,7.254,0.004,0.004
8040,5553,350.6,7.253,0.000,0.000
8050,5553,350.6,7.254,0.000,0.008
8060,5553,350.6,7.254,0.000,0.004
8070,5553,350.6,7.254,0.000,0.000
8080,5553,350.6,7.254,0.004,0.008
8090,5553,350.7,7.254,0.000,0.004
8100,5553,350.7,7.253,0.000,0.004
8110,5553,350.7,7.254,0.000,0.000
8120,5554,350.7,7.253,0.004,0.004
8130,5554,350.7,7.254,0.000,0.000
8140,5554,350.7,7.254,0.000,0.000
8150,6016,350.7,7.254,0.000,0.008
8160,6016,350.7,7.254,0.000,0.008
8170,6016,350.7,7.254,0.000,0.012
8180,6016,350.7,7.254,0.000,0.004
8190,6016,350.7,7.254,0.000,0.000
8200,6016,350.7,7.254,0.000,0.012
8210,6016,350.7,7.253,0.000,0.004
8220,6016,350.7,7.254,0.000,0.004
8230,6016,350.7,7.254,0.000,0.004
8240,6016,350.7,7.254,0.000,0.000
8250,6016,350.7,7.253,0.004,0.008
8260,6016,350.7,7.254,0.004,0.008
8270,6016,350.7,7.254,0.000,0.008
8280,6016,350.7,7.253,0.000,0.004
8290,6016,350.7,7.253,0.000,0.008
8300,6016,350.7,7.254,0.000,0.008
8310,6016,350.7,7.253,0.000,0.008
8320,6016,350.7,7.254,0.000,0.000
8330,6016,350.7,7.254,0.000,0.000
8340,6016,350.7,7.254,0.000,0.004
8350,6016,350.7,7.254,0.004,0.004
8360,6016,350.7,7.254,0.000,0.004
8370,6016,350.7,7.253,0.000,0.000
8380,6016,350.7,7.253,0.004,0.004
8390,6016,350.7,7.254,0.000,0.008
8400,6016,350.7,7.253,0.000,0.012
8410,6016,350.7,7.254,0.000,0.004
8420,6016,350.7,7.254,0.000,0.004
8430,6016,350.7,7.254,0.004,0.008
8440,6016,350.7,7.254,0.000,0.008
8450,6016,350.7,7.253,0.004,0.004
8460,6016,350.8,7.254,0.000,0.004
8470,6016,350.8,7.254,0.004,0.008
8480,6016,350.7,7.253,0.000,0.000
8490,6016,350.7,7.254,0.004,0.012
8500,6016,350.7,7.254,0.000,0.008
8510,6016,350.7,7.254,0.000,0.000
8520,6016,350.7,7.254,0.004,0.004
8530,6016,350.7,7.253,0.000,0.004
8540,6016,350.7,7.254,0.000,0.012
8550,6016,350.6,7.254,0.000,0.000
8560,6016,350.7,7.254,0.000,0.000
8570,6016,350.7,7.253,0.000,0.000
8580,6016,350.7,7.253,0.000,0.004
8590,6016,350.7,7.254,0.008,0.008
8600,6016,350.7,7.253,0.000,0.000
8610,6016,350.7,7.254,0.000,0.000
8620,6016,350.7,7.254,0.000,0.000
8630,6016,350.7,7.253,0.000,0.012
8640,6016,350.7,7.253,0.000,0.000
8650,6016,350.7,7.254,0.000,0.008
8660,6016,350.7,7.254,0.000,0.004
8670,6016,350.7,7.254,0.000,0.004
8680,6016,350.6,7.253,0.004,0.020
8690,6016,350.6,7.253,0.000,0.008
8700,6016,350.6,7.253,0.012,0.012
8710,6016,350.6,7.254,0.004,0.008
8720,6016,350.6,7.254,0.004,0.012
8730,6016,350.5,7.254,0.000,0.004
8740,6016,350.5,7.253,0.000,0.004
8750,6016,350.5,7.253,0.000,0.000
8760,6016,350.5,7.254,0.000,0.000
8770,6016,350.5,7.253,0.000,0.008
8780,6474,350.5,7.254,0.000,0.008
8790,6474,350.5,7.253,0.004,0.004
8800,6474,350.5,7.253,0.008,0.016
8810,6474,350.6,7.254,0.000,0.008
8820,6474,350.6,7.253,0.000,0.004
8830,6474,350.5,7.254,0.004,0.008
8840,6474,350.6,7.253,0.000,0.000
8850,6474,350.5,7.253,0.000,0.000
8860,6474,350.5,7.254,0.004,0.004
8870,6474,350.5,7.254,0.000,0.004
8880,6474,350.5,7.253,0.000,0.008
8890,6474,350.5,7.253,0.000,0.000
8900,6474,350.5,7.254,0.000,0.004
8910,6475,350.5,7.253,0.000,0.004
8920,6475,350.5,7.254,0.000,0.000
8930,6475,350.5,7.254,0.000,0.000
8940,6475,350.5,7.253,0.000,0.008
8950,6475,350.5,7.254,0.000,0.000
8960,6475,350.5,7.253,0.000,0.008
8970,6475,350.5,7.253,0.000,0.004
8980,6475,350.5,7.254,0.000,0.008
8990,6475,350.5,7.253,0.000,0.000
9000,6475,350.5,7.253,0.000,0.000
9010,6475,350.5,7.254,0.000,0.008
9020,6475,350.5,7.253,0.000,0.000
9030,6475,350.5,7.253,0.000,0.004
9040,6475,350.5,7.254,0.000,0.000
9050,6475,350.5,7.254,0.000,0.000
9060,6475,350.5,7.253,0.004,0.012
9070,6475,350.5,7.254,0.000,0.008
9080,6475,350.5,7.253,0.004,0.008
9090,6475,350.5,7.253,0.000,0.004
9100,6475,350.5,7.253,0.004,0.008
9110,6475,350.5,7.253,0.000,0.008
9120,6475,350.5,7.254,0.004,0.004
9130,6475,350.5,7.253,0.000,0.004
9140,6475,350.5,7.254,0.000,0.000
9150,6475,350.5,7.254,0.000,0.004
9160,6475,350.5,7.254,0.004,0.004
9170,6475,350.5,7.254,0.000,0.012
9180,6475,350.6,7.254,0.000,0.000
9190,6475,350.6,7.253,0.000,0.000
9200,6475,350.6,7.254,0.000,0.004
9210,6475,350.6,7.253,0.000,0.000
9220,6475,350.6,7.253,0.000,0.000
9230,6475,350.6,7.253,0.000,0.004
9240,6475,350.5,7.254,0.000,0.000
9250,6475,350.6,7.253,0.000,0.000
9260,6475,350.6,7.253,0.000,0.004
9270,6475,350.6,7.254,0.008,0.016
9280,6475,350.6,7.254,0.000,0.000
9290,6475,350.6,7.254,0.000,0.008
9300,6475,350.6,7.254,0.000,0.004
9310,6475,350.6,7.253,0.004,0.008
9320,6475,350.6,7.254,0.000,0.008
9330,6475,350.6,7.254,0.000,0.004
9340,6475,350.6,7.253,0.004,0.004
9350,6475,350.6,7.253,0.000,0.000
9360,6475,350.6,7.253,0.000,0.004
9370,6475,350.6,7.253,0.008,0.008
9380,6475,350.6,7.254,0.004,0.008
9390,6475,350.6,7.253,0.004,0.016
9410,6964,350.6,7.254,0.004,0.004
9420,6964,350.6,7.253,0.000,0.000
9430,6964,350.6,7.253,0.004,0.008
9440,6964,350.6,7.253,0.000,0.016
9450,6964,350.6,7.253,0.000,0.004
9460,6964,350.7,7.253,0.004,0.008
9470,6964,350.6,7.254,0.004,0.004
9480,6964,350.6,7.254,0.000,0.004
9490,6964,350.6,7.254,0.004,0.008
9500,6964,350.6,7.253,0.000,0.016
9510,6964,350.6,7.254,0.000,0.004
9520,6964,350.6,7.254,0.000,0.004
9530,6964,350.6,7.254,0.000,0.004
9540,6965,350.5,7.254,0.000,0.000
9550,6965,350.5,7.253,0.000,0.004
9560,6965,350.5,7.253,0.000,0.004
9570,6965,350.5,7.254,0.000,0.004
9580,6965,350.6,7.253,0.004,0.016
9590,6965,350.5,7.254,0.000,0.000
9600,6965,350.5,7.254,0.000,0.004
9610,6965,350.5,7.253,0.000,0.004
9620,6965,350.5,7.254,0.000,0.000
9630,6965,350.5,7.253,0.008,0.012
9640,6965,350.5,7.253,0.004,0.012
9650,6965,350.5,7.253,0.000,0.004
9660,6965,350.5,7.254,0.000,0.008
9670,6965,350.5,7.253,0.000,0.004
9680,6965,350.5,7.253,0.008,0.008
9690,6965,350.5,7.253,0.000,0.000
9700,6965,350.5,7.254,0.000,0.004
9710,6965,350.5,7.253,0.000,0.008
9720,6965,350.5,7.254,0.004,0.012
9730,6965,350.5,7.253,0.004,0.008
9740,6965,350.5,7.254,0.000,0.004
9750,6965,350.5,7.253,0.000,0.016
9760,6965,350.5,7.254,0.000,0.008
9770,6965,350.5,7.253,0.000,0.000
9780,6965,350.5,7.253,0.004,0.012
9790,6965,350.5,7.253,0.004,0.012
9800,6965,350.5,7.254,0.000,0.004
9810,6965,350.5,7.254,0.000,0.012
9820,6965,350.5,7.253,0.000,0.004
9830,6965,350.5,7.253,0.000,0.008
9840,6965,350.6,7.254,0.000,0.000
9850,6965,350.6,7.253,0.000,0.000
9860,6965,350.6,7.253,0.004,0.008
9870,6965,350.6,7.254,0.000,0.004
9880,6965,350.6,7.254,0.004,0.008
9890,6965,350.6,7.253,0.000,0.012
9900,6965,350.6,7.253,0.000,0.008
9910,6965,350.6,7.254,0.000,0.004
9920,6965,350.5,7.254,0.000,0.000
9930,6965,350.6,7.253,0.000,0.004
9940,6965,350.6,7.253,0.000,0.004
9950,6965,350.5,7.253,0.000,0.000
9960,6965,350.5,7.253,0.004,0.012
9970,6965,350.5,7.253,0.004,0.008
9980,6965,349.0,7.253,0.000,0.000
9990,6965,349.1,7.253,0.000,0.000
10000,6965,349.1,7.253,0.000,0.004
10010,6965,349.1,7.253,0.000,0.000
10020,6965,349.2,7.254,0.000,0.004
10030,6965,349.2,7.254,0.000,0.004
10040,7412,349.2,7.253,0.004,0.016
10050,7412,349.2,7.254,0.000,0.000
10060,7412,349.3,7.254,0.000,0.004
10070,7412,349.3,7.253,0.000,0.004
10080,7412,349.3,7.253,0.008,0.020
10090,7412,349.3,7.254,0.000,0.000
10100,7412,349.4,7.253,0.004,0.004
10110,7412,349.4,7.253,0.000,0.004
10120,7412,349.3,7.253,0.000,0.004
10130,7412,349.4,7.253,0.004,0.008
10140,7412,349.4,7.254,0.000,0.004
10150,7412,349.4,7.253,0.000,0.012
10160,7412,349.4,7.254,0.000,0.012
10170,7412,349.4,7.253,0.000,0.000
10180,7412,349.4,7.253,0.000,0.004
10190,7412,349.4,7.253,0.000,0.008
10200,7412,349.4,7.253,0.000,0.008
10210,7412,349.4,7.253,0.016,0.020
10220,7412,349.4,7.253,0.004,0.008
10230,7412,349.4,7.253,0.000,0.004
10240,7412,349.4,7.254,0.000,0.000
10250,7412,349.4,7.253,0.000,0.000
10260,7412,349.4,7.253,0.000,0.000
10270,7412,349.4,7.253,0.000,0.000
10280,7412,349.4,7.253,0.000,0.008
10290,7412,349.4,7.253,0.000,0.004
10300,7412,349.4,7.253,0.000,0.000
10310,7412,349.4,7.253,0.004,0.004
10320,7412,349.4,7.253,0.000,0.004
10330,7412,349.5,7.254,0.000,0.000
10340,7412,349.4,7.253,0.000,0.008
10350,7412,349.4,7.254,0.000,0.004
10360,7412,349.4,7.253,0.000,0.000
10370,7412,349.4,7.253,0.000,0.000
10380,7412,349.4,7.253,0.004,0.004
10390,7412,349.5,7.254,0.000,0.008
10400,7412,349.5,7.253,0.000,0.000
10410,7412,349.5,7.254,0.000,0.000
10420,7412,349.5,7.254,0.000,0.004
10430,7412,349.5,7.253,0.000,0.012
10440,7412,349.5,7.254,0.000,0.000
10450,7412,349.5,7.253,0.000,0.004
10460,7412,349.5,7.253,0.000,0.004
10470,7412,349.5,7.254,0.000,0.000
10480,7412,349.5,7.254,0.000,0.000
10490,7412,349.5,7.253,0.000,0.008
10500,7412,349.5,7.253,0.000,0.000
10510,7412,349.5,7.253,0.000,0.004
10520,7412,349.5,7.254,0.000,0.004
10530,7412,349.5,7.253,0.000,0.008
10540,7412,349.5,7.253,0.000,0.004
10550,7412,349.5,7.254,0.000,0.000
10560,7412,349.5,7.253,0.000,0.008
10570,7412,349.5,7.253,0.000,0.004
10580,7412,349.5,7.253,0.004,0.008
10590,7412,349.5,7.253,0.000,0.000
10600,7412,349.5,7.253,0.000,0.004
10610,7412,349.5,7.253,0.000,0.012
10620,7412,349.5,7.253,0.000,0.000
10630,7412,349.5,7.253,0.004,0.004
10640,7412,349.5,7.253,0.004,0.012
10650,7412,349.5,7.253,0.000,0.016
10660,7864,349.5,7.253,0.000,0.000
10670,7864,349.5,7.253,0.000,0.000
10680,7864,349.5,7.253,0.000,0.012
10690,7864,349.5,7.253,0.008,0.008
10700,7864,349.5,7.253,0.000,0.008
10710,7864,349.5,7.253,0.000,0.000
10720,7864,349.5,7.254,0.000,0.000
10730,7864,349.5,7.254,0.000,0.004
10740,7864,349.5,7.253,0.004,0.004
10750,7864,349.5,7.253,0.004,0.008
10760,7864,349.5,7.253,0.000,0.000
10770,7864,349.5,7.253,0.000,0.008
10780,7864,349.5,7.254,0.000,0.000
10790,7864,349.5,7.253,0.000,0.008
10800,7864,349.5,7.253,0.004,0.004
10810,7864,349.5,7.253,0.004,0.004
10820,7864,349.5,7.253,0.008,0.008
10830,7864,349.5,7.253,0.000,0.000
10840,7864,349.5,7.253,0.004,0.004
10850,7864,349.5,7.253,0.000,0.004
10860,7864,349.5,7.253,0.004,0.004
10870,7864,349.5,7.253,0.000,0.000
10880,7864,349.5,7.254,0.000,0.000
10890,7864,349.5,7.254,0.000,0.004
10900,7864,349.5,7.253,0.000,0.000
10910,7864,349.5,7.253,0.004,0.004
10920,7864,349.5,7.253,0.000,0.004
10930,7864,349.5,7.253,0.000,0.004
10940,7864,349.5,7.253,0.000,0.004
10950,7864,349.5,7.253,0.004,0.008
10960,7864,349.5,7.253,0.008,0.008
10970,7864,349.5,7.254,0.000,0.004
10980,7864,349.5,7.253,0.000,0.004
10990,7864,349.5,7.253,0.004,0.004
11000,7864,349.5,7.253,0.000,0.004
11010,7864,349.5,7.253,0.000,0.000
11020,7864,349.5,7.253,0.000,0.004
11030,7864,349.5,7.253,0.000,0.004
11040,7864,349.5,7.253,0.000,0.008
11050,7864,349.5,7.253,0.000,0.008
11060,7864,349.5,7.253,0.000,0.000
11070,7864,349.5,7.253,0.000,0.012
11080,7864,349.5,7.253,0.000,0.000
11090,7864,349.5,7.253,0.000,0.000
11100,7864,349.6,7.253,0.000,0.000
11110,7864,349.6,7.253,0.000,0.008
11120,7864,349.6,7.253,0.000,0.000
11130,7864,349.6,7.253,0.004,0.012
11140,7864,349.6,7.252,0.004,0.004
11150,7864,349.6,7.253,0.000,0.000
11160,7864,349.6,7.253,0.000,0.000
11170,7864,349.6,7.253,0.000,0.000
11180,7864,349.6,7.253,0.000,0.008
11190,7864,349.6,7.253,0.000,0.012
11200,7864,349.6,7.253,0.000,0.004
11210,7864,349.6,7.253,0.000,0.008
11220,7864,349.6,7.253,0.004,0.004
11230,7864,349.6,7.253,0.000,0.000
11240,7864,349.6,7.253,0.000,0.004
11250,7864,349.6,7.253,0.000,0.000
11260,7864,349.6,7.253,0.000,0.004
11270,7864,349.6,7.254,0.000,0.000
11280,8318,349.6,7.253,0.000,0.004
11290,8318,349.6,7.253,0.004,0.016
11300,8318,349.6,7.252,0.004,0.008
11310,8318,349.6,7.253,0.000,0.004
11320,8318,349.6,7.254,0.000,0.008
11330,8318,349.6,7.252,0.004,0.012
11340,8318,349.6,7.253,0.000,0.004
11350,8318,349.6,7.253,0.000,0.004
11360,8318,349.6,7.252,0.000,0.012
11370,8318,349.6,7.253,0.000,0.000
11380,8318,349.6,7.253,0.000,0.008
11390,8318,349.6,7.253,0.000,0.004
11400,8318,349.6,7.253,0.004,0.004
11410,8318,349.6,7.253,0.004,0.008
11420,8318,349.6,7.253,0.004,0.012
11430,8318,349.6,7.253,0.004,0.004
11440,8318,349.6,7.252,0.000,0.008
11450,8318,349.6,7.253,0.000,0.000
11460,8318,349.6,7.253,0.004,0.020
11470,8318,349.6,7.252,0.000,0.000
11480,8318,349.6,7.253,0.000,0.004
11490,8318,349.6,7.253,0.000,0.000
11500,8318,349.6,7.253,0.000,0.000
11510,8318,349.6,7.253,0.004,0.004
11520,8318,349.6,7.253,0.008,0.012
11530,8318,349.6,7.253,0.000,0.004
11540,8318,349.6,7.253,0.000,0.000
11550,8318,349.6,7.254,0.000,0.000
11560,8318,349.6,7.253,0.004,0.008
11570,8318,349.6,7.254,0.004,0.012
11580,8318,349.7,7.254,0.000,0.004
11590,8318,349.6,7.253,0.008,0.012
11600,8318,349.6,7.254,0.000,0.004
11610,8318,349.7,7.253,0.004,0.004
11620,8318,349.7,7.253,0.000,0.000
11630,8318,349.6,7.253,0.008,0.012
11640,8318,349.7,7.253,0.008,0.020
11650,8318,349.7,7.253,0.000,0.004
11660,8318,349.6,7.253,0.004,0.004
11670,8318,349.6,7.252,0.004,0.012
11680,8318,349.6,7.253,0.000,0.004
11690,8318,349.7,7.253,0.000,0.004
11700,8318,349.7,7.253,0.000,0.000
11710,8318,349.6,7.253,0.000,0.008
11720,8318,349.6,7.253,0.004,0.008
11730,8318,349.6,7.253,0.004,0.012
11740,8318,349.6,7.253,0.000,0.004
11750,8318,349.6,7.253,0.000,0.000
11760,8318,349.7,7.252,0.004,0.012
11770,8318,349.7,7.253,0.004,0.004
11780,8318,349.7,7.253,0.000,0.004
11790,8318,349.7,7.253,0.000,0.000
11800,8318,349.7,7.254,0.000,0.000
11810,8318,349.7,7.253,0.000,0.000
11820,8318,349.6,7.253,0.004,0.004
11830,8318,349.7,7.253,0.000,0.004
11840,8318,349.6,7.253,0.008,0.012
11850,8318,349.6,7.253,0.000,0.000
11860,8318,349.6,7.253,0.000,0.000
11870,8318,349.6,7.254,0.000,0.004
11880,8318,349.6,7.252,0.000,0.004
11890,8318,349.6,7.253,0.000,0.004
11900,8771,349.6,7.253,0.000,0.000
11910,8771,349.6,7.253,0.004,0.008
11920,8771,349.6,7.253,0.000,0.012
11930,8771,349.6,7.253,0.004,0.008
11940,8771,349.6,7.253,0.012,0.012
11950,8771,349.6,7.253,0.000,0.000
11960,8771,349.6,7.253,0.004,0.008
11970,8771,349.6,7.253,0.000,0.000
11980,8771,349.6,7.253,0.000,0.004
11990,8771,349.6,7.253,0.000,0.004
12000,8771,349.7,7.253,0.000,0.004
12010,8771,349.6,7.253,0.000,0.000
12020,8771,349.6,7.253,0.004,0.004
12030,8771,349.6,7.253,0.000,0.000
12040,8771,349.6,7.253,0.000,0.000
12050,8771,349.6,7.253,0.000,0.004
12060,8771,349.6,7.253,0.000,0.000
12070,8771,349.7,7.253,0.000,0.008
12080,8771,349.7,7.252,0.000,0.004
12090,8771,349.7,7.252,0.004,0.008
12100,8771,349.7,7.253,0.000,0.000
12110,8771,349.7,7.254,0.004,0.004
12120,8771,349.7,7.252,0.004,0.016
12130,8771,349.7,7.253,0.000,0.000
12140,8771,349.7,7.252,0.000,0.004
12150,8771,349.7,7.253,0.000,0.000
12160,8771,349.7,7.254,0.000,0.000
12170,8771,349.7,7.253,0.000,0.012
12180,8771,349.7,7.253,0.000,0.000
12190,8771,349.7,7.253,0.000,0.008
12200,8771,349.7,7.253,0.000,0.000
12210,8771,349.7,7.253,0.000,0.008
12220,8771,349.7,7.252,0.000,0.004
12230,8771,349.7,7.253,0.000,0.016
12240,8771,349.7,7.253,0.000,0.004
12250,8771,349.7,7.253,0.004,0.008
12260,8771,349.7,7.253,0.000,0.004
12270,8771,349.7,7.252,0.000,0.004
12280,8771,349.7,7.253,0.000,0.000
12290,8771,349.7,7.253,0.000,0.004
12300,8771,349.7,7.254,0.008,0.012
12310,8771,349.7,7.253,0.000,0.004
12320,8771,349.7,7.253,0.000,0.004
12330,8771,349.7,7.253,0.000,0.000
12340,8771,349.7,7.253,0.000,0.008
12350,8771,349.7,7.253,0.000,0.004
12360,8771,349.7,7.253,0.000,0.004
12370,8771,349.7,7.253,0.004,0.012
12380,8771,349.7,7.253,0.004,0.008
12390,8771,349.7,7.253,0.004,0.016
12400,8771,349.7,7.253,0.004,0.008
12410,8771,349.7,7.253,0.000,0.004
12420,8771,349.7,7.254,0.000,0.000
12430,8771,349.7,7.253,0.000,0.000
12440,8771,349.7,7.252,0.000,0.008
12450,8771,349.7,7.253,0.000,0.008
12460,8771,349.7,7.253,0.000,0.004
12470,8771,349.7,7.253,0.000,0.000
12480,8771,349.7,7.252,0.004,0.020
12490,8771,349.7,7.253,0.000,0.004
12500,8771,349.7,7.252,0.000,0.004
12510,8771,349.7,7.253,0.000,0.004
12520,9224,349.7,7.253,0.004,0.008
12530,9224,349.7,7.253,0.000,0.004
12540,9224,349.7,7.252,0.004,0.008
12550,9224,349.7,7.253,0.004,0.008
12560,9224,349.6,7.253,0.000,0.008
12570,9224,349.7,7.253,0.000,0.004
12580,9224,349.7,7.254,0.000,0.000
12590,9224,349.7,7.253,0.004,0.004
12600,9224,349.7,7.252,0.000,0.004
12610,9224,349.7,7.253,0.000,0.004
12620,9224,349.6,7.253,0.000,0.008
12630,9224,349.7,7.253,0.000,0.004
12640,9224,349.7,7.253,0.000,0.000
12650,9224,349.7,7.253,0.000,0.000
12660,9224,349.7,7.253,0.000,0.004
