iteration,throughput (img/s),loss,top1-accuracy,top5-accuracy
45150,418.1,3.188,0.469,0.719
45160,418.2,2.998,0.500,0.730
45170,418.2,3.290,0.441,0.699
45180,418.2,3.296,0.438,0.684
45190,418.2,3.333,0.422,0.656
45200,418.2,3.202,0.445,0.734
45210,418.2,3.162,0.508,0.719
45220,418.2,3.307,0.430,0.711
45230,418.2,3.149,0.438,0.723
45240,418.2,3.302,0.441,0.660
45250,418.2,3.313,0.434,0.672
45260,418.2,3.314,0.480,0.707
45270,418.2,3.118,0.477,0.730
45280,418.2,3.192,0.484,0.715
45290,418.2,3.029,0.488,0.758
45300,418.2,3.203,0.484,0.730
45310,418.2,3.310,0.395,0.664
45320,418.2,2.974,0.488,0.730
45330,418.2,3.175,0.473,0.719
45340,418.2,3.221,0.449,0.688
45350,418.2,3.168,0.465,0.688
45360,418.2,3.199,0.496,0.730
45370,418.2,3.182,0.465,0.707
45380,418.2,3.170,0.457,0.719
45390,418.2,3.180,0.477,0.727
45400,418.2,3.173,0.496,0.711
45410,418.2,3.223,0.453,0.699
45420,418.2,3.231,0.488,0.719
45430,418.2,3.369,0.406,0.699
45440,418.2,3.078,0.523,0.730
45450,418.2,3.295,0.457,0.707
45460,418.2,3.109,0.492,0.734
45470,418.2,3.265,0.449,0.703
45480,418.2,3.005,0.504,0.742
45490,418.2,3.132,0.438,0.691
45500,418.2,3.089,0.473,0.734
45510,418.2,3.124,0.473,0.719
45520,418.2,2.992,0.504,0.734
45530,418.2,3.257,0.508,0.691
45540,418.2,3.137,0.465,0.723
45550,418.2,3.097,0.492,0.707
45560,418.2,3.105,0.465,0.738
45570,418.2,3.034,0.516,0.742
45580,418.2,3.497,0.402,0.676
45590,418.2,3.189,0.484,0.719
45600,418.2,3.155,0.461,0.750
45610,418.2,3.302,0.418,0.695
45620,418.2,2.954,0.492,0.762
45630,418.2,3.303,0.402,0.680
45640,418.2,3.314,0.469,0.699
45650,418.2,3.238,0.516,0.691
45660,418.2,3.266,0.465,0.676
45670,418.2,3.461,0.414,0.672
45680,418.2,3.311,0.449,0.703
45690,418.2,3.345,0.418,0.672
45700,418.2,3.273,0.473,0.727
45710,418.2,3.432,0.414,0.664
45720,418.2,3.245,0.492,0.719
45730,418.2,3.228,0.418,0.711
45740,418.2,3.270,0.453,0.699
45750,418.2,3.244,0.461,0.688
45760,418.2,3.280,0.465,0.703
45770,418.2,3.353,0.430,0.688
45780,418.2,3.418,0.469,0.688
45790,418.2,3.122,0.484,0.715
45800,418.2,3.208,0.441,0.723
45810,418.2,3.419,0.449,0.652
45820,418.2,3.124,0.500,0.715
45830,418.2,3.051,0.500,0.742
45840,418.2,2.958,0.484,0.758
45850,418.2,3.048,0.480,0.676
45860,418.2,3.261,0.461,0.688
45870,418.2,2.977,0.508,0.715
45880,418.2,2.887,0.523,0.742
45890,418.2,3.076,0.445,0.734
45900,418.2,2.961,0.512,0.746
45910,418.2,3.212,0.457,0.707
45920,418.2,3.180,0.477,0.723
45930,418.2,3.037,0.512,0.711
45940,418.2,3.415,0.387,0.652
45950,418.2,3.263,0.434,0.703
45960,418.2,3.368,0.504,0.707
45970,418.2,3.353,0.469,0.672
45980,418.2,3.359,0.488,0.691
45990,418.2,2.991,0.508,0.773
46000,418.2,3.217,0.445,0.719
46010,418.2,3.293,0.469,0.688
46020,418.2,3.406,0.430,0.672
46030,418.2,3.221,0.461,0.707
46040,418.2,3.430,0.465,0.672
46050,418.3,3.256,0.457,0.684
46060,418.3,3.135,0.480,0.707
46070,418.3,3.181,0.477,0.703
46080,418.3,3.064,0.492,0.762
46090,418.3,3.186,0.430,0.723
46100,418.3,3.282,0.461,0.699
46110,418.3,3.206,0.508,0.711
46120,418.3,3.042,0.523,0.727
46130,418.3,2.915,0.523,0.746
46140,418.3,3.280,0.465,0.684
46150,418.3,3.269,0.473,0.703
46160,418.3,3.380,0.457,0.703
46170,418.3,3.175,0.441,0.691
46180,418.3,3.318,0.477,0.676
46190,418.3,3.261,0.480,0.668
46200,418.3,3.161,0.449,0.723
46210,418.3,3.551,0.367,0.625
46220,418.3,3.423,0.461,0.691
46230,418.3,2.982,0.500,0.734
46240,418.3,3.221,0.445,0.727
46250,418.3,3.098,0.469,0.719
46260,418.3,3.137,0.492,0.723
46270,418.3,3.174,0.473,0.703
46280,418.3,2.944,0.516,0.773
46290,418.3,3.052,0.484,0.703
46300,418.3,3.153,0.496,0.695
46310,418.3,3.282,0.426,0.695
46320,418.3,3.149,0.516,0.742
46330,418.3,2.979,0.496,0.734
46340,418.3,3.291,0.434,0.699
46350,418.3,3.266,0.469,0.695
46360,418.3,3.450,0.438,0.668
46370,418.3,3.098,0.445,0.738
46380,418.3,3.191,0.484,0.730
46390,418.3,3.263,0.414,0.711
46400,418.3,3.247,0.438,0.688
46410,418.3,3.156,0.465,0.691
46420,418.3,3.330,0.445,0.660
46430,418.3,3.290,0.441,0.695
46440,418.3,3.180,0.484,0.727
46450,418.3,3.182,0.473,0.684
46460,418.3,3.167,0.465,0.699
46470,418.3,3.263,0.461,0.707
46480,418.3,3.281,0.496,0.719
46490,418.3,3.232,0.430,0.703
46500,418.3,3.101,0.461,0.730
46510,418.3,3.106,0.520,0.715
46520,418.3,3.456,0.410,0.664
46530,418.3,3.331,0.480,0.691
46540,418.3,3.237,0.488,0.707
46550,418.3,3.134,0.438,0.738
46560,418.3,3.133,0.496,0.699
46570,418.3,3.413,0.402,0.645
46580,418.3,3.203,0.500,0.746
46590,418.3,3.158,0.457,0.703
46600,418.3,3.172,0.480,0.707
46610,418.3,3.085,0.469,0.723
46620,418.3,3.295,0.461,0.680
46630,418.3,3.035,0.484,0.734
46640,418.3,3.037,0.492,0.707
46650,418.3,2.953,0.500,0.734
46660,418.3,3.442,0.402,0.648
46670,418.3,3.482,0.434,0.664
46680,418.3,2.996,0.469,0.742
46690,418.3,3.090,0.473,0.754
46700,418.3,3.036,0.500,0.723
46710,418.3,3.299,0.473,0.707
46720,418.3,3.303,0.492,0.688
46730,418.3,3.060,0.508,0.777
46740,418.3,3.103,0.449,0.703
46750,418.3,3.261,0.438,0.688
46760,418.3,2.934,0.508,0.762
46770,418.3,3.445,0.441,0.672
46780,418.3,3.138,0.488,0.727
46790,418.4,3.113,0.484,0.730
46800,418.4,3.032,0.488,0.707
46810,418.4,3.189,0.453,0.691
46820,418.4,3.003,0.520,0.746
46830,418.3,3.136,0.461,0.719
46840,418.4,3.144,0.457,0.750
46850,418.4,3.171,0.480,0.695
46860,418.4,3.038,0.500,0.742
46870,418.4,3.429,0.430,0.668
46880,418.4,3.134,0.523,0.723
46890,418.4,3.214,0.445,0.734
46900,418.4,3.078,0.477,0.715
46910,418.4,3.167,0.469,0.719
46920,418.4,3.112,0.508,0.742
46930,418.4,3.066,0.500,0.738
46940,418.4,3.050,0.492,0.738
46950,418.4,3.242,0.453,0.715
46960,418.4,2.974,0.496,0.734
46970,418.4,3.077,0.488,0.719
46980,418.4,3.132,0.484,0.730
46990,418.4,2.973,0.512,0.711
47000,418.4,3.107,0.461,0.727
47010,418.4,3.153,0.480,0.742
47020,418.4,3.446,0.422,0.672
47030,418.4,2.976,0.547,0.754
47040,418.4,3.184,0.473,0.707
47050,418.4,3.123,0.500,0.688
47060,418.4,3.321,0.465,0.699
47070,418.4,3.121,0.484,0.730
47080,418.4,3.519,0.434,0.668
47090,418.4,3.312,0.426,0.715
47100,418.4,3.323,0.457,0.688
47110,418.4,3.122,0.492,0.738
47120,418.4,3.353,0.445,0.688
47130,418.4,3.293,0.441,0.660
47140,418.4,3.110,0.512,0.715
47150,418.4,3.223,0.418,0.719
47160,418.4,3.474,0.398,0.695
47170,418.4,3.049,0.488,0.730
47180,418.4,3.060,0.461,0.734
47190,418.4,2.979,0.504,0.750
47200,418.4,3.125,0.477,0.707
47210,418.4,3.008,0.480,0.742
47220,418.4,2.962,0.488,0.754
47230,418.4,2.935,0.547,0.746
47240,418.4,3.225,0.461,0.688
47250,418.4,3.053,0.516,0.699
47260,418.4,3.086,0.492,0.734
47270,418.4,2.835,0.523,0.766
47280,418.4,3.139,0.445,0.719
47290,418.4,3.037,0.520,0.734
47300,418.4,3.092,0.484,0.691
47310,418.4,3.594,0.418,0.660
47320,418.4,3.152,0.465,0.727
47330,418.4,3.468,0.434,0.660
47340,418.4,3.115,0.508,0.703
47350,418.4,3.307,0.465,0.711
47360,418.4,3.329,0.414,0.688
47370,418.4,3.461,0.418,0.672
47380,418.4,3.296,0.449,0.684
47390,418.4,3.049,0.504,0.746
47400,418.4,2.792,0.551,0.785
47410,418.4,3.053,0.469,0.727
47420,418.4,2.920,0.520,0.770
47430,418.4,2.877,0.512,0.773
47440,418.4,2.955,0.496,0.746
47450,418.4,3.209,0.484,0.680
47460,418.4,3.216,0.434,0.703
47470,418.4,3.250,0.441,0.711
47480,418.4,3.302,0.461,0.691
47490,418.4,3.120,0.480,0.727
47500,418.4,2.993,0.492,0.750
47510,418.4,3.210,0.480,0.699
47520,418.4,3.094,0.434,0.746
47530,418.4,3.382,0.484,0.695
47540,418.4,3.048,0.477,0.727
47550,418.4,3.045,0.520,0.738
47560,418.4,3.406,0.473,0.672
47570,418.4,3.203,0.453,0.672
47580,418.4,3.233,0.418,0.730
47590,418.4,3.046,0.496,0.758
47600,418.4,2.953,0.531,0.754
47610,418.4,2.940,0.488,0.762
47620,418.4,3.371,0.434,0.684
47630,418.4,3.283,0.430,0.648
47640,418.4,3.109,0.465,0.703
47650,418.4,3.180,0.484,0.734
47660,418.4,3.150,0.484,0.730
47670,418.4,3.175,0.438,0.703
47680,418.4,3.253,0.457,0.676
47690,418.4,2.943,0.477,0.781
47700,418.4,2.888,0.512,0.738
47710,418.5,2.988,0.492,0.738
47720,418.5,2.983,0.496,0.734
47730,418.4,3.376,0.461,0.707
47740,418.5,3.127,0.504,0.715
47750,418.5,3.271,0.441,0.703
47760,418.5,2.929,0.535,0.746
47770,418.5,3.093,0.477,0.746
47780,418.5,3.315,0.445,0.691
47790,418.5,3.140,0.445,0.703
47800,418.5,2.933,0.520,0.766
47810,418.5,3.180,0.488,0.723
47820,418.5,3.105,0.488,0.719
47830,418.5,3.047,0.488,0.711
47840,418.5,3.050,0.473,0.738
47850,418.5,3.314,0.461,0.688
47860,418.5,3.269,0.469,0.680
47870,418.5,2.999,0.504,0.734
47880,418.5,2.895,0.543,0.738
47890,418.5,3.165,0.480,0.703
47900,418.5,3.407,0.434,0.656
47910,418.5,3.064,0.461,0.727
47920,418.5,3.052,0.520,0.734
47930,418.5,3.243,0.406,0.727
47940,418.5,2.913,0.527,0.758
47950,418.5,3.473,0.406,0.660
47960,418.5,3.177,0.465,0.734
47970,418.5,2.913,0.492,0.750
47980,418.5,3.053,0.480,0.742
47990,418.5,3.282,0.438,0.703
48000,418.5,3.171,0.465,0.695
48010,418.5,3.469,0.453,0.691
48020,418.5,3.127,0.500,0.695
48030,418.5,3.100,0.457,0.730
48040,418.5,3.077,0.480,0.723
48050,418.5,2.966,0.480,0.758
48060,418.5,3.006,0.504,0.734
48070,418.5,3.144,0.434,0.719
48080,418.5,3.100,0.480,0.723
48090,418.5,3.102,0.496,0.734
48100,418.5,3.170,0.473,0.723
48110,418.5,3.048,0.496,0.742
48120,418.5,2.729,0.547,0.789
48130,418.5,3.062,0.492,0.734
48140,418.5,3.048,0.480,0.758
48150,418.5,3.281,0.457,0.688
48160,418.5,2.981,0.500,0.730
48170,418.5,3.255,0.461,0.719
48180,418.5,2.968,0.531,0.738
48190,418.5,3.148,0.484,0.723
48200,418.5,3.041,0.477,0.723
48210,418.5,3.110,0.488,0.711
48220,418.5,3.098,0.488,0.730
48230,418.5,3.380,0.457,0.672
48240,418.5,3.034,0.504,0.734
48250,418.5,3.007,0.543,0.730
48260,418.5,3.285,0.430,0.691
48270,418.5,3.043,0.496,0.715
48280,418.5,3.198,0.469,0.707
48290,418.5,3.127,0.465,0.727
48300,418.5,3.296,0.430,0.680
48310,418.5,3.177,0.457,0.715
48320,418.5,3.228,0.465,0.703
48330,418.5,3.171,0.449,0.727
48340,418.5,3.007,0.484,0.730
48350,418.5,2.998,0.488,0.719
48360,418.5,2.822,0.562,0.758
48370,418.5,2.941,0.512,0.738
48380,418.5,3.338,0.469,0.680
48390,418.5,2.916,0.500,0.738
48400,418.5,3.038,0.461,0.719
48410,418.5,3.040,0.492,0.734
48420,418.5,3.222,0.496,0.715
48430,418.5,3.250,0.406,0.680
48440,418.5,3.199,0.488,0.711
48450,418.5,3.028,0.461,0.758
48460,418.5,3.169,0.469,0.719
48470,418.5,3.139,0.492,0.715
48480,418.5,2.930,0.496,0.738
48490,418.5,3.170,0.445,0.711
48500,418.5,2.964,0.508,0.762
48510,418.5,3.290,0.430,0.688
48520,418.5,3.442,0.395,0.672
48530,418.5,3.221,0.465,0.707
48540,418.5,3.169,0.477,0.727
48550,418.5,3.076,0.512,0.715
48560,418.5,2.939,0.512,0.730
48570,418.5,2.997,0.512,0.746
48580,418.5,3.234,0.453,0.723
48590,418.5,3.258,0.410,0.688
48600,418.5,3.126,0.453,0.711
48610,418.6,3.169,0.484,0.699
48620,418.5,3.168,0.480,0.711
48630,418.6,3.140,0.480,0.711
48640,418.6,3.002,0.512,0.711
48650,418.6,2.928,0.527,0.758
48660,418.6,2.892,0.473,0.781
48670,418.6,3.390,0.422,0.684
48680,418.6,3.202,0.469,0.699
48690,418.6,3.021,0.500,0.730
48700,418.6,2.932,0.520,0.766
48710,418.6,3.199,0.473,0.703
48720,418.6,3.265,0.449,0.699
48730,418.6,3.336,0.453,0.684
48740,418.6,3.043,0.477,0.738
48750,418.6,3.382,0.395,0.668
48760,418.6,3.304,0.453,0.707
48770,418.6,3.054,0.484,0.715
48780,418.6,3.099,0.477,0.695
48790,418.6,3.046,0.480,0.742
48800,418.6,3.307,0.473,0.691
48810,418.6,3.099,0.477,0.727
48820,418.6,3.291,0.469,0.688
48830,418.6,3.065,0.484,0.688
48840,418.6,3.007,0.469,0.746
48850,418.6,2.885,0.547,0.730
48860,418.6,2.938,0.508,0.750
48870,418.6,3.306,0.449,0.688
48880,418.6,3.124,0.492,0.715
48890,418.6,3.121,0.461,0.695
48900,418.6,2.929,0.527,0.738
48910,418.6,3.594,0.410,0.645
48920,418.6,3.200,0.480,0.742
48930,418.6,3.049,0.496,0.742
48940,418.6,3.207,0.414,0.746
48950,418.6,2.884,0.535,0.777
48960,418.6,2.908,0.504,0.762
48970,418.6,2.957,0.508,0.746
48980,418.6,2.851,0.527,0.773
48990,418.6,3.048,0.480,0.695
49000,418.6,3.400,0.453,0.695
49010,418.6,3.024,0.488,0.742
49020,418.6,3.168,0.453,0.688
49030,418.6,3.198,0.492,0.684
49040,418.6,3.218,0.461,0.711
49050,418.6,3.383,0.445,0.680
49060,418.6,3.018,0.484,0.746
49070,418.6,3.067,0.488,0.742
49080,418.6,3.226,0.461,0.699
49090,418.6,3.029,0.531,0.766
49100,418.6,3.029,0.504,0.730
49110,418.6,2.907,0.516,0.758
49120,418.6,3.046,0.492,0.730
49130,418.6,2.960,0.523,0.719
49140,418.6,3.166,0.465,0.691
49150,418.6,3.309,0.469,0.727
49160,418.6,3.169,0.461,0.695
49170,418.6,3.034,0.488,0.758
49180,418.6,3.118,0.473,0.727
49190,418.6,3.030,0.500,0.754
49200,418.6,3.095,0.469,0.723
49210,418.6,3.188,0.465,0.684
49220,418.6,3.099,0.488,0.719
49230,418.6,3.007,0.480,0.715
49240,418.6,2.880,0.535,0.750
49250,418.6,3.254,0.461,0.711
49260,418.6,3.142,0.477,0.688
49270,418.6,3.072,0.480,0.691
49280,418.6,3.437,0.402,0.676
49290,418.6,3.198,0.484,0.703
49300,418.6,3.080,0.500,0.723
49310,418.6,3.087,0.469,0.715
49320,418.6,3.101,0.461,0.727
49330,418.6,3.191,0.492,0.703
49340,418.6,2.967,0.527,0.715
49350,418.6,2.904,0.527,0.754
49360,418.6,3.099,0.492,0.699
49370,418.6,3.055,0.496,0.719
49380,418.6,3.149,0.453,0.711
49390,418.6,3.142,0.457,0.738
49400,418.6,3.250,0.465,0.688
49410,418.6,2.960,0.484,0.742
49420,418.6,3.289,0.441,0.688
49430,418.6,2.900,0.477,0.754
49440,418.6,3.072,0.473,0.734
49450,418.6,3.094,0.492,0.730
49460,418.6,3.151,0.504,0.730
49470,418.6,2.897,0.516,0.742
49480,418.6,3.167,0.500,0.723
49490,418.6,2.924,0.504,0.750
49500,418.6,2.811,0.523,0.746
49510,418.6,2.927,0.488,0.738
49520,418.6,3.238,0.449,0.707
49530,418.6,3.470,0.391,0.668
49540,418.6,3.423,0.441,0.688
49550,418.6,3.078,0.484,0.738
49560,418.6,3.095,0.496,0.738
49570,418.6,3.146,0.504,0.723
49580,418.6,3.009,0.477,0.758
49590,418.6,3.190,0.410,0.684
49600,418.6,3.354,0.422,0.668
49610,418.6,3.127,0.453,0.719
49620,418.6,2.828,0.504,0.770
49630,418.6,3.059,0.500,0.730
49640,418.6,2.909,0.520,0.750
49650,418.6,3.140,0.508,0.727
49660,418.6,3.207,0.434,0.699
49670,418.6,3.070,0.504,0.711
49680,418.6,3.145,0.473,0.719
49690,418.6,3.056,0.469,0.746
49700,418.6,3.194,0.465,0.691
49710,418.6,3.107,0.496,0.730
49720,418.6,3.292,0.477,0.691
49730,418.6,3.149,0.457,0.723
49740,418.6,3.043,0.488,0.723
49750,418.6,1,of,10000
49760,418.6,2.945,0.500,0.738
49770,418.6,3.268,0.465,0.688
49780,418.6,3.142,0.430,0.715
49790,418.7,2.948,0.531,0.727
49800,418.7,3.111,0.461,0.719
49810,418.7,3.153,0.496,0.699
49820,418.7,3.128,0.469,0.727
49830,418.7,3.239,0.488,0.711
49840,418.7,3.434,0.438,0.656
49850,418.7,2.966,0.504,0.742
49860,418.7,3.390,0.457,0.691
49870,418.7,2.939,0.535,0.734
49880,418.7,3.184,0.488,0.719
49890,418.7,2.896,0.496,0.762
49900,418.7,3.115,0.516,0.742
49910,418.7,3.225,0.445,0.723
49920,418.7,3.344,0.441,0.664
49930,418.7,3.017,0.500,0.730
49940,418.3,3.024,0.480,0.746
49950,418.3,3.098,0.500,0.719
49960,418.3,3.151,0.438,0.734
49970,418.3,2.938,0.516,0.750
49980,418.3,3.115,0.484,0.750
49990,418.3,3.131,0.457,0.699
50000,418.3,3.101,0.477,0.719
50010,418.3,3.091,0.492,0.734
50020,418.3,3.379,0.426,0.621
50030,418.3,3.170,0.473,0.691
50040,418.3,3.162,0.484,0.727
50050,418.3,3.144,0.457,0.695
50060,418.3,3.106,0.480,0.777
50070,418.3,3.176,0.438,0.699
50080,418.3,2.987,0.523,0.750
50090,418.3,2.858,0.508,0.770
50100,418.3,2.976,0.492,0.770
50110,418.3,2.916,0.488,0.766
50120,418.3,3.038,0.484,0.734
50130,418.3,3.206,0.492,0.723
50140,418.3,2.775,0.547,0.758
50150,418.3,3.235,0.434,0.711
50160,418.4,3.098,0.496,0.723
50170,418.4,2.981,0.512,0.754
50180,418.3,3.448,0.441,0.695
50190,418.4,3.027,0.504,0.746
50200,418.4,3.019,0.516,0.734
50210,418.4,3.079,0.523,0.695
50220,418.4,3.277,0.449,0.648
50230,418.4,3.019,0.516,0.773
50240,418.4,2.829,0.559,0.766
50250,418.4,3.058,0.520,0.734
50260,418.4,3.116,0.453,0.691
50270,418.4,2.996,0.500,0.762
50280,418.4,2.830,0.488,0.766
50290,418.4,3.261,0.480,0.691
50300,418.4,2.979,0.480,0.785
50310,418.4,3.087,0.488,0.715
50320,418.4,2.986,0.527,0.758
50330,418.4,3.047,0.504,0.738
50340,418.4,3.316,0.441,0.707
50350,418.4,3.170,0.492,0.723
50360,418.4,2.857,0.523,0.785
50370,418.4,3.052,0.516,0.758
50380,418.4,2.824,0.531,0.797
50390,418.4,3.175,0.438,0.703
50400,418.4,3.164,0.461,0.727
50410,418.4,3.071,0.500,0.727
50420,418.4,3.233,0.469,0.719
50430,418.4,3.340,0.449,0.688
50440,418.4,3.318,0.426,0.680
50450,418.4,3.029,0.535,0.723
50460,418.4,3.144,0.449,0.719
50470,418.4,3.052,0.473,0.746
50480,418.4,2.912,0.520,0.781
50490,418.4,2.956,0.504,0.746
50500,418.4,3.031,0.496,0.734
50510,418.4,2.941,0.496,0.762
50520,418.4,2.917,0.531,0.770
50530,418.4,3.394,0.422,0.676
50540,418.4,3.028,0.488,0.746
50550,418.4,2.845,0.504,0.770
50560,418.4,3.450,0.438,0.656
50570,418.4,3.074,0.469,0.715
50580,418.4,3.284,0.477,0.703
50590,418.4,2.961,0.496,0.750
50600,418.4,3.003,0.484,0.738
50610,418.4,2.906,0.527,0.770
50620,418.4,2.943,0.508,0.742
50630,418.4,3.169,0.488,0.738
50640,418.4,2.998,0.477,0.746
50650,418.4,3.234,0.473,0.695
50660,418.4,3.255,0.426,0.715
50670,418.4,3.076,0.500,0.723
50680,418.4,3.196,0.441,0.742
50690,418.4,2.943,0.500,0.758
50700,418.4,3.020,0.492,0.750
50710,418.4,2.964,0.516,0.770
50720,418.4,2.952,0.520,0.719
50730,418.4,3.138,0.465,0.727
50740,418.4,3.160,0.473,0.695
50750,418.4,3.094,0.449,0.742
50760,418.4,3.132,0.469,0.688
50770,418.4,3.162,0.500,0.734
50780,418.4,3.284,0.480,0.715
50790,418.4,3.190,0.449,0.684
50800,418.4,3.127,0.457,0.738
50810,418.4,3.133,0.461,0.707
50820,418.4,3.115,0.438,0.723
50830,418.4,3.167,0.461,0.727
50840,418.4,2.893,0.520,0.770
50850,418.4,3.094,0.469,0.734
50860,418.4,3.073,0.484,0.711
50870,418.4,3.272,0.465,0.742
50880,418.4,3.098,0.465,0.727
50890,418.4,2.906,0.516,0.750
50900,418.4,2.888,0.531,0.770
50910,418.4,3.153,0.438,0.715
50920,418.4,3.215,0.484,0.676
50930,418.4,3.286,0.445,0.711
50940,418.4,3.198,0.469,0.676
50950,418.4,3.170,0.496,0.695
50960,418.4,2.996,0.500,0.734
50970,418.4,3.048,0.477,0.707
50980,418.4,3.070,0.488,0.719
50990,418.4,3.011,0.484,0.746
51000,418.4,3.059,0.496,0.711
51010,418.4,3.359,0.434,0.633
51020,418.4,2.804,0.492,0.746
51030,418.4,2.866,0.543,0.754
51040,418.4,3.280,0.422,0.715
51050,418.4,3.091,0.492,0.758
51060,418.4,3.001,0.508,0.754
51070,418.4,3.120,0.492,0.715
51080,418.4,2.983,0.500,0.742
51090,418.4,2.946,0.480,0.746
51100,418.4,2.921,0.520,0.746
51110,418.4,2.900,0.500,0.773
51120,418.4,3.198,0.457,0.707
51130,418.4,3.010,0.508,0.738
51140,418.4,3.130,0.504,0.734
51150,418.4,3.213,0.473,0.695
51160,418.4,3.003,0.500,0.742
51170,418.4,3.198,0.461,0.719
51180,418.4,3.093,0.469,0.730
51190,418.4,3.077,0.461,0.734
51200,418.4,2.896,0.488,0.746
51210,418.4,3.132,0.496,0.707
51220,418.4,3.132,0.484,0.703
51230,418.4,3.041,0.496,0.758
51240,418.4,3.159,0.500,0.719
51250,418.4,3.281,0.488,0.715
51260,418.4,2.986,0.531,0.734
51270,418.4,3.066,0.516,0.758
51280,418.4,3.045,0.488,0.758
51290,418.4,3.111,0.473,0.719
51300,418.4,3.053,0.480,0.723
51310,418.4,3.194,0.438,0.715
51320,418.4,3.308,0.477,0.688
51330,418.4,3.115,0.512,0.719
51340,418.4,3.014,0.512,0.719
51350,418.4,3.016,0.523,0.766
51360,418.4,3.333,0.441,0.691
51370,418.4,3.306,0.441,0.703
51380,418.4,2.939,0.520,0.758
51390,418.4,3.310,0.461,0.691
51400,418.4,3.150,0.418,0.727
51410,418.4,2.855,0.520,0.734
51420,418.4,2.864,0.531,0.746
51430,418.4,3.091,0.453,0.707
51440,418.4,3.119,0.438,0.727
51450,418.4,3.112,0.504,0.699
51460,418.4,2.997,0.473,0.754
51470,418.4,2.985,0.496,0.758
51480,418.4,3.062,0.527,0.719
51490,418.5,3.135,0.453,0.723
51500,418.4,3.319,0.438,0.695
51510,418.4,2.863,0.527,0.766
51520,418.4,2.990,0.512,0.738
51530,418.4,3.387,0.414,0.680
51540,418.5,2.983,0.535,0.754
51550,418.5,2.895,0.551,0.742
51560,418.5,3.148,0.516,0.715
51570,418.5,3.312,0.480,0.719
51580,418.5,3.097,0.469,0.703
51590,418.5,3.201,0.434,0.723
51600,418.5,3.180,0.469,0.680
51610,418.5,3.244,0.496,0.656
51620,418.5,3.235,0.461,0.703
51630,418.5,3.097,0.500,0.738
51640,418.5,3.244,0.480,0.727
51650,418.5,3.002,0.469,0.758
51660,418.5,3.157,0.496,0.719
51670,418.5,3.013,0.477,0.754
51680,418.5,3.253,0.469,0.695
51690,418.5,3.098,0.484,0.715
51700,418.5,3.170,0.457,0.715
51710,418.5,3.185,0.430,0.723
51720,418.5,2.962,0.496,0.773
51730,418.5,3.016,0.504,0.758
51740,418.5,3.171,0.461,0.703
51750,418.5,3.291,0.426,0.719
51760,418.5,3.251,0.449,0.703
51770,418.5,3.168,0.469,0.695
51780,418.5,3.275,0.430,0.680
51790,418.5,3.212,0.488,0.707
51800,418.5,2.878,0.520,0.746
51810,418.5,3.097,0.484,0.695
51820,418.5,3.084,0.457,0.723
51830,418.5,2.863,0.484,0.816
51840,418.5,3.039,0.477,0.742
51850,418.5,3.270,0.441,0.680
51860,418.5,3.319,0.426,0.691
51870,418.5,3.094,0.469,0.707
51880,418.5,2.973,0.516,0.727
51890,418.5,2.883,0.480,0.770
51900,418.5,3.225,0.402,0.727
51910,418.5,3.216,0.484,0.715
51920,418.5,3.259,0.422,0.684
51930,418.5,3.094,0.480,0.723
51940,418.5,3.264,0.449,0.695
51950,418.5,2.644,0.527,0.816
51960,418.5,3.095,0.480,0.746
51970,418.5,2.957,0.457,0.742
51980,418.5,3.094,0.516,0.738
51990,418.5,3.136,0.461,0.707
52000,418.5,2.958,0.512,0.727
52010,418.5,3.387,0.457,0.668
52020,418.5,3.088,0.477,0.727
52030,418.5,3.286,0.449,0.699
52040,418.5,3.169,0.445,0.699
52050,418.5,3.358,0.410,0.699
52060,418.5,3.129,0.449,0.695
52070,418.5,2.968,0.504,0.727
52080,418.5,3.207,0.473,0.715
52090,418.5,3.229,0.434,0.672
52100,418.5,3.144,0.488,0.707
52110,418.5,2.987,0.469,0.727
52120,418.5,3.386,0.430,0.668
52130,418.5,3.017,0.496,0.750
52140,418.5,3.050,0.492,0.746
52150,418.5,3.027,0.527,0.738
52160,418.5,3.038,0.523,0.723
52170,418.5,3.216,0.457,0.727
52180,418.5,3.209,0.445,0.684
52190,418.5,2.795,0.555,0.770
52200,418.5,3.168,0.449,0.703
52210,418.5,3.131,0.500,0.727
52220,418.5,2.967,0.508,0.738
52230,418.5,3.048,0.527,0.742
52240,418.5,3.432,0.391,0.691
52250,418.5,2.953,0.500,0.730
52260,418.5,3.066,0.480,0.691
52270,418.5,2.896,0.512,0.723
52280,418.5,3.122,0.465,0.727
52290,418.5,3.073,0.484,0.742
52300,418.5,3.262,0.492,0.699
52310,418.5,2.915,0.508,0.750
52320,418.5,3.006,0.527,0.754
52330,418.5,2.976,0.508,0.754
52340,418.5,3.056,0.500,0.723
52350,418.5,3.196,0.445,0.691
52360,418.5,3.086,0.477,0.734
52370,418.5,3.116,0.488,0.723
52380,418.5,2.978,0.473,0.727
52390,418.5,2.967,0.516,0.754
52400,418.5,3.054,0.430,0.734
52410,418.5,3.228,0.473,0.719
52420,418.5,3.217,0.461,0.707
52430,418.5,3.314,0.480,0.707
52440,418.5,2.993,0.461,0.730
52450,418.5,3.157,0.480,0.684
52460,418.5,2.946,0.500,0.766
52470,418.5,3.349,0.414,0.680
52480,418.5,3.239,0.477,0.727
52490,418.5,3.175,0.469,0.703
