TensorFlow:  1.5
Model:       resnet50
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1160	images/sec: 246.4 +/- 1.4 (jitter = 22.4)	7.516	0.000	0.016
1170	images/sec: 247.0 +/- 1.4 (jitter = 22.3)	7.494	0.000	0.008
1180	images/sec: 242.3 +/- 1.4 (jitter = 22.4)	7.532	0.000	0.039
1190	images/sec: 242.2 +/- 1.4 (jitter = 22.4)	7.484	0.000	0.031
1200	images/sec: 242.8 +/- 1.4 (jitter = 22.4)	7.437	0.000	0.039
1210	images/sec: 243.3 +/- 1.4 (jitter = 22.3)	7.364	0.008	0.016
1220	images/sec: 243.8 +/- 1.4 (jitter = 22.1)	7.481	0.000	0.008
1230	images/sec: 244.4 +/- 1.4 (jitter = 22.1)	7.526	0.016	0.039
1240	images/sec: 245.0 +/- 1.4 (jitter = 22.2)	7.388	0.000	0.023
1250	images/sec: 245.6 +/- 1.4 (jitter = 22.3)	7.408	0.016	0.023
1260	images/sec: 246.2 +/- 1.4 (jitter = 22.2)	7.503	0.008	0.023
1270	images/sec: 246.7 +/- 1.4 (jitter = 22.3)	7.504	0.008	0.023
1280	images/sec: 242.5 +/- 1.4 (jitter = 22.3)	7.548	0.000	0.031
1290	images/sec: 243.0 +/- 1.4 (jitter = 22.3)	7.491	0.000	0.000
1300	images/sec: 243.6 +/- 1.4 (jitter = 22.2)	7.392	0.000	0.031
1310	images/sec: 244.1 +/- 1.3 (jitter = 22.3)	7.471	0.016	0.039
1320	images/sec: 244.7 +/- 1.3 (jitter = 22.3)	7.578	0.008	0.031
1330	images/sec: 245.2 +/- 1.3 (jitter = 22.4)	7.448	0.016	0.023
1340	images/sec: 245.7 +/- 1.3 (jitter = 22.3)	7.375	0.016	0.031
1350	images/sec: 246.2 +/- 1.3 (jitter = 22.2)	7.402	0.008	0.023
1360	images/sec: 246.7 +/- 1.3 (jitter = 22.2)	7.446	0.008	0.047
1370	images/sec: 247.2 +/- 1.3 (jitter = 22.1)	7.357	0.000	0.031
1380	images/sec: 243.6 +/- 1.3 (jitter = 22.2)	7.274	0.000	0.031
1390	images/sec: 244.1 +/- 1.3 (jitter = 22.2)	7.255	0.016	0.031
1400	images/sec: 244.6 +/- 1.3 (jitter = 22.2)	7.490	0.008	0.008
1410	images/sec: 245.1 +/- 1.3 (jitter = 22.1)	7.330	0.000	0.062
1420	images/sec: 245.6 +/- 1.3 (jitter = 22.1)	7.538	0.008	0.031
1430	images/sec: 246.1 +/- 1.3 (jitter = 22.1)	7.297	0.008	0.047
1440	images/sec: 246.6 +/- 1.3 (jitter = 22.1)	7.429	0.008	0.023
1450	images/sec: 247.1 +/- 1.3 (jitter = 21.9)	7.531	0.000	0.000
1460	images/sec: 247.5 +/- 1.3 (jitter = 21.8)	7.478	0.016	0.039
1470	images/sec: 248.0 +/- 1.2 (jitter = 21.9)	7.350	0.016	0.047
1480	images/sec: 244.8 +/- 1.3 (jitter = 22.1)	7.394	0.008	0.039
1490	images/sec: 245.3 +/- 1.3 (jitter = 22.1)	7.266	0.023	0.055
1500	images/sec: 245.8 +/- 1.2 (jitter = 22.2)	7.500	0.008	0.023
1510	images/sec: 246.2 +/- 1.2 (jitter = 22.0)	7.425	0.008	0.016
1520	images/sec: 246.7 +/- 1.2 (jitter = 22.1)	7.461	0.008	0.023
1530	images/sec: 247.1 +/- 1.2 (jitter = 22.1)	7.301	0.016	0.023
1540	images/sec: 247.6 +/- 1.2 (jitter = 22.2)	7.314	0.008	0.047
1550	images/sec: 248.0 +/- 1.2 (jitter = 22.2)	7.366	0.000	0.023
1560	images/sec: 248.5 +/- 1.2 (jitter = 22.2)	7.317	0.008	0.039
1570	images/sec: 248.9 +/- 1.2 (jitter = 22.2)	7.526	0.016	0.023
1580	images/sec: 245.8 +/- 1.2 (jitter = 22.2)	7.250	0.008	0.031
1590	images/sec: 246.3 +/- 1.2 (jitter = 22.2)	7.253	0.008	0.023
1600	images/sec: 246.7 +/- 1.2 (jitter = 22.2)	7.420	0.008	0.031
1610	images/sec: 247.1 +/- 1.2 (jitter = 22.1)	7.304	0.008	0.023
1620	images/sec: 247.5 +/- 1.2 (jitter = 22.0)	7.247	0.008	0.062
1630	images/sec: 248.0 +/- 1.2 (jitter = 22.1)	7.301	0.000	0.031
1640	images/sec: 248.4 +/- 1.2 (jitter = 22.1)	7.230	0.000	0.023
1650	images/sec: 248.8 +/- 1.2 (jitter = 22.0)	7.343	0.008	0.031
1660	images/sec: 249.2 +/- 1.2 (jitter = 22.0)	7.404	0.008	0.016
1670	images/sec: 246.4 +/- 1.2 (jitter = 22.2)	7.370	0.016	0.062
1680	images/sec: 246.7 +/- 1.2 (jitter = 22.2)	7.286	0.008	0.055
1690	images/sec: 247.1 +/- 1.2 (jitter = 22.2)	7.316	0.008	0.070
1700	images/sec: 247.5 +/- 1.2 (jitter = 22.2)	7.291	0.008	0.023
1710	images/sec: 248.0 +/- 1.2 (jitter = 22.2)	7.426	0.008	0.016
1720	images/sec: 248.3 +/- 1.2 (jitter = 22.2)	7.246	0.016	0.062
1730	images/sec: 248.7 +/- 1.1 (jitter = 22.1)	7.328	0.016	0.031
1740	images/sec: 249.1 +/- 1.1 (jitter = 22.2)	7.114	0.016	0.070
1750	images/sec: 249.5 +/- 1.1 (jitter = 22.2)	7.231	0.000	0.047
1760	images/sec: 249.9 +/- 1.1 (jitter = 22.2)	7.196	0.000	0.016
1770	images/sec: 246.3 +/- 1.1 (jitter = 22.1)	7.344	0.016	0.039
1780	images/sec: 246.7 +/- 1.1 (jitter = 22.0)	7.326	0.016	0.023
1790	images/sec: 247.0 +/- 1.1 (jitter = 21.7)	7.176	0.008	0.031
1800	images/sec: 247.4 +/- 1.1 (jitter = 21.6)	7.193	0.039	0.086
1810	images/sec: 247.8 +/- 1.1 (jitter = 21.8)	7.299	0.008	0.023
1820	images/sec: 248.2 +/- 1.1 (jitter = 21.7)	7.356	0.000	0.016
1830	images/sec: 248.6 +/- 1.1 (jitter = 21.7)	7.215	0.000	0.047
1840	images/sec: 248.9 +/- 1.1 (jitter = 21.7)	7.040	0.016	0.062
1850	images/sec: 249.3 +/- 1.1 (jitter = 21.7)	7.183	0.016	0.039
1860	images/sec: 249.7 +/- 1.1 (jitter = 21.7)	7.254	0.016	0.055
1870	images/sec: 246.4 +/- 1.1 (jitter = 21.8)	7.289	0.000	0.047
1880	images/sec: 246.7 +/- 1.1 (jitter = 21.6)	7.183	0.008	0.070
1890	images/sec: 247.1 +/- 1.1 (jitter = 21.6)	7.190	0.008	0.039
1900	images/sec: 247.5 +/- 1.1 (jitter = 21.7)	7.222	0.008	0.047
1910	images/sec: 247.8 +/- 1.1 (jitter = 21.7)	7.166	0.039	0.078
1920	images/sec: 248.2 +/- 1.1 (jitter = 21.7)	7.009	0.008	0.039
1930	images/sec: 248.6 +/- 1.1 (jitter = 21.7)	7.313	0.008	0.016
