TensorFlow:  1.5
Model:       inception3
Dataset:     imagenet
Mode:        training
SingleSess:  False
Batch size:  128 global
             64 per device
Devices:     ['/gpu:0', '/gpu:1']
Data format: NCHW
Layout optimizer: False
Optimizer:   sgd
Variables:   parameter_server
==========
Generating model
Running warm up
Done warm up
Step	Img/sec	loss	top_1_accuracy	top_5_accuracy
1710	images/sec: 192.6 +/- 0.7 (jitter = 12.2)	7.339	0.000	0.016
1720	images/sec: 192.8 +/- 0.7 (jitter = 12.2)	7.326	0.000	0.008
1730	images/sec: 193.1 +/- 0.7 (jitter = 12.3)	7.286	0.008	0.008
1740	images/sec: 193.3 +/- 0.7 (jitter = 12.3)	7.338	0.000	0.008
1750	images/sec: 193.5 +/- 0.7 (jitter = 12.2)	7.326	0.000	0.000
1760	images/sec: 193.7 +/- 0.7 (jitter = 12.2)	7.304	0.008	0.016
1770	images/sec: 192.0 +/- 0.7 (jitter = 12.2)	7.332	0.000	0.000
1780	images/sec: 192.2 +/- 0.7 (jitter = 12.2)	7.325	0.000	0.016
1790	images/sec: 192.5 +/- 0.7 (jitter = 12.2)	7.297	0.008	0.016
1800	images/sec: 192.7 +/- 0.6 (jitter = 12.2)	7.286	0.000	0.000
1810	images/sec: 192.9 +/- 0.6 (jitter = 12.2)	7.332	0.000	0.008
1820	images/sec: 193.1 +/- 0.6 (jitter = 12.2)	7.352	0.000	0.016
1830	images/sec: 193.3 +/- 0.6 (jitter = 12.2)	7.294	0.000	0.008
1840	images/sec: 193.6 +/- 0.6 (jitter = 12.2)	7.294	0.000	0.016
1850	images/sec: 193.8 +/- 0.6 (jitter = 12.2)	7.288	0.000	0.023
1860	images/sec: 194.0 +/- 0.6 (jitter = 12.3)	7.305	0.008	0.023
1870	images/sec: 192.0 +/- 0.6 (jitter = 12.3)	7.321	0.000	0.008
1880	images/sec: 192.2 +/- 0.6 (jitter = 12.3)	7.342	0.000	0.008
1890	images/sec: 192.4 +/- 0.6 (jitter = 12.3)	7.327	0.000	0.016
1900	images/sec: 192.6 +/- 0.6 (jitter = 12.3)	7.286	0.000	0.000
1910	images/sec: 192.8 +/- 0.6 (jitter = 12.3)	7.353	0.000	0.016
1920	images/sec: 193.0 +/- 0.6 (jitter = 12.3)	7.329	0.016	0.023
1930	images/sec: 193.2 +/- 0.6 (jitter = 12.3)	7.293	0.008	0.008
1940	images/sec: 193.4 +/- 0.6 (jitter = 12.3)	7.309	0.008	0.008
1950	images/sec: 193.6 +/- 0.6 (jitter = 12.3)	7.284	0.000	0.008
1960	images/sec: 193.8 +/- 0.6 (jitter = 12.3)	7.270	0.008	0.023
1970	images/sec: 192.2 +/- 0.6 (jitter = 12.3)	7.297	0.008	0.016
1980	images/sec: 192.4 +/- 0.6 (jitter = 12.4)	7.349	0.000	0.000
1990	images/sec: 192.6 +/- 0.6 (jitter = 12.4)	7.372	0.000	0.000
2000	images/sec: 192.8 +/- 0.6 (jitter = 12.4)	7.348	0.000	0.008
----------------------------------------------------------------
total images/sec: 192.72
----------------------------------------------------------------
